YEAR,MO,DY,T2M,PRECTOTCORR,PS,WS10M_MAX,WS50M_MAX,WD50M,TS,T2M_MAX
2019,11,10,22.06,0,96.7,4.43,5.97,82.44,22.01,27.63
2019,11,11,22.25,0,96.68,4.14,5.95,115.44,21.88,28.21
2019,11,12,22.3,0,96.77,3.49,4.54,144.38,21.81,28.15
2019,11,13,20.81,0,96.92,3.13,4.42,115.62,20.37,25.2
2019,11,14,20.42,0,96.95,5.06,6.05,102,20.14,26.28
2019,11,15,19.65,0,96.88,3.84,4.7,106.44,19.27,25.9
2019,11,16,20.7,0,96.86,3.24,4.84,83.19,20.48,27.04
2019,11,17,19.88,0,96.97,4.34,6.9,52.62,19.45,26.78
2019,11,18,19.99,0,96.96,3.6,6.22,67.81,19.08,26.69
2019,11,19,20.72,0,96.84,2.77,4.88,107.69,19.94,26.47
2019,11,20,19.65,0,96.79,3.53,5.16,107.19,19.18,25.02
2019,11,21,20.11,0,96.93,3.98,6.51,102.38,19.72,25.8
2019,11,22,20.55,0,96.99,3.85,6.52,124.38,19.94,26.34
2019,11,23,20.46,0,96.97,2.85,4.21,96.69,20.12,26.4
2019,11,24,20.68,0,96.9,3.59,6.04,104.25,20.43,26.37
2019,11,25,19.85,0,96.86,4.19,4.88,119.06,19.52,26.06
2019,11,26,20.17,0,96.82,3.7,5.05,126.56,19.96,26.43
2019,11,27,20.74,0,96.82,4.2,5.59,139.75,20.53,26.95
2019,11,28,20.76,0,96.86,3.72,5.27,126.19,20.09,27.37
2019,11,29,20.69,0,96.86,2.46,3.82,120.06,19.71,27.12
2019,11,30,20.61,0.04,96.89,3.31,5.4,87.44,19.86,26.96
2019,12,1,21.3,0.17,96.9,2.74,3.94,107.88,20.77,26.4
2019,12,2,20.73,0.01,96.94,4.39,7.19,74.06,20.77,26.23
2019,12,3,19.75,0,96.99,4.91,7.09,73.31,19.89,25.37
2019,12,4,18.75,0,97.1,5.52,7.26,74.06,18.65,24.64
2019,12,5,18.28,0,97.23,4.13,7.61,75.19,18.24,24.52
2019,12,6,16.4,0,97.2,4.71,7.42,62,16.48,22.48
2019,12,7,17.44,0,97.09,4.14,6.41,72.81,17.48,24.15
2019,12,8,17.2,0,97.09,4.88,7.28,75.62,17.03,24.22
2019,12,9,18.05,0,97.04,4.55,7.25,77.69,17.83,24.73
2019,12,10,18.58,0,96.85,3.66,5.79,108.69,18.18,24.97
2019,12,11,19.19,0,96.66,3.05,4.45,141.75,18.57,25.87
2019,12,12,18.78,2,96.54,5.43,6.61,233.88,18.41,25.08
2019,12,13,18.65,0.01,96.73,5.64,6.8,280.75,18.52,25.26
2019,12,14,17.9,0,97.05,3.4,7.21,163.5,17.86,24.71
2019,12,15,16.69,0,97.03,4.83,8.27,82.25,17.12,23.69
2019,12,16,15.77,0,97.1,5.01,7.74,45.75,16.19,21.8
2019,12,17,14.99,0,97.23,5.28,8.34,52.56,15.37,22.6
2019,12,18,15.7,0,97.21,4.43,7.52,110,15.76,23.25
2019,12,19,17.3,0,97.01,3.45,5.98,121,17.24,24.75
2019,12,20,18.08,0,96.86,2.92,5.09,134.88,17.75,25.51
2019,12,21,18.62,0,96.85,3.01,6.55,101.19,18.59,25.94
2019,12,22,18.03,0,96.93,4.45,6.98,84.69,18.12,24.69
2019,12,23,18.15,0.05,96.88,4.34,6.96,80.75,18.3,23.88
2019,12,24,20.12,0.06,96.86,4.81,6.34,129.06,19.79,24.99
2019,12,25,19.07,0.04,96.85,3.57,6.91,137.06,19.17,25.48
2019,12,26,16.02,0,96.91,4.71,8.66,35.81,16.33,23.35
2019,12,27,12.53,0,96.99,6.03,8.74,65.44,12.48,20.98
2019,12,28,11.44,0,97,6.16,9.03,77.69,11.27,21.02
2019,12,29,12.56,0,97,4.98,8.44,85.69,12.52,21.16
2019,12,30,13.87,0,96.91,4.32,8.32,95.38,13.83,21.85
2019,12,31,14.73,0.01,96.89,4.7,8,86.25,14.96,20.73
2020,1,1,16.71,0.13,96.93,4.73,7.62,93.44,17.05,22.54
2020,1,2,17.4,0.04,97.03,4.57,6.96,151.75,17.69,24.08
2020,1,3,16.55,0,97.02,3.82,7.39,112.12,17.13,23.5
2020,1,4,15.08,0,96.97,4.42,7.74,48.12,15.37,22.28
2020,1,5,14.09,0,97.08,5.9,8.27,74.31,14.12,21.99
2020,1,6,15,0,97.11,5.37,8.26,109.75,14.73,23.87
2020,1,7,17.74,0,96.88,3.7,7.22,151.5,17.52,25.88
2020,1,8,18.75,0.01,96.7,6.2,7.45,264.94,18.64,24.76
2020,1,9,14.12,0,97.05,5.09,9.01,55.88,14.64,21.91
2020,1,10,11.63,0,97.17,6.25,8.49,70.44,11.86,20.46
2020,1,11,13.42,0,97.16,5.06,8.27,87.88,13.69,23.19
2020,1,12,15.94,0,96.94,3.61,7.18,130.19,15.9,25.55
2020,1,13,18.05,0.02,96.64,4.96,5.88,224.19,17.9,26.18
2020,1,14,19.19,0.14,96.69,4.08,4.79,185.69,19.26,24.37
2020,1,15,19.22,0.32,96.67,5.32,6.32,165.12,18.91,25.53
2020,1,16,15.32,0.29,96.7,6.09,7.1,284.69,15.55,23.05
2020,1,17,14.65,0,96.86,3.16,6.55,177.38,14.54,23.08
2020,1,18,15.4,0,96.91,4.41,7.57,107.62,15.3,24.23
2020,1,19,14.9,0,97.02,5.08,8.41,45.69,15.49,23.89
2020,1,20,15.25,0,97,4.66,8.1,100,15.48,24.13
2020,1,21,18.92,0,96.91,4.31,6.29,139.75,18.18,27.76
2020,1,22,19.67,0,97.04,4.55,7.78,141.56,19.66,28.28
2020,1,23,17.45,0,97.12,5.66,8.41,44.81,18.1,26.36
2020,1,24,17.55,0,97.06,4.8,8.12,138.44,17.35,26.72
2020,1,25,18.12,0,96.94,3.43,7.46,137.94,18.36,28.19
2020,1,26,19.15,0,96.8,3.2,6.9,126.62,19.18,29.26
2020,1,27,19.51,0,96.55,6.02,8.88,210.12,19.51,29.97
2020,1,28,17.48,0,96.57,7.78,9.4,278.75,17.84,25
2020,1,29,16.3,0,96.93,3.36,6.55,259.19,16.78,24.81
2020,1,30,15.33,0,97.02,4.72,7.56,99,15.98,24.22
2020,1,31,15.88,0,96.8,4.34,7.34,119.94,16.21,25.29
2020,2,1,16.14,0,96.97,4.83,9.12,56.62,16.84,25.64
2020,2,2,16.48,0,97.13,5.6,8.86,76.5,17.11,25.53
2020,2,3,17.88,0,96.99,5.07,8.17,98.69,18.34,26.49
2020,2,4,18.86,0,96.77,5.42,9.09,211.75,19.26,28.55
2020,2,5,17.83,0,96.85,4.38,6.53,131.06,17.51,27.05
2020,2,6,18.12,0,96.76,4.09,6.81,123.12,17.83,27.76
2020,2,7,17.67,0,96.88,6.29,9.62,83.81,18.73,27.26
2020,2,8,16.35,0,97.17,6.95,9.82,54.69,17.08,25.46
2020,2,9,15.07,0,97.29,6.98,9.16,71.06,15.6,25.14
2020,2,10,16.92,0,97.12,5.09,9.18,103.25,17.6,26.69
2020,2,11,19.71,0,97.11,4.02,7.16,114.69,20.55,28.69
2020,2,12,21.02,0,97.23,4.07,6.13,128.62,21.73,30.15
2020,2,13,22.14,0,97.07,3.29,5.36,194.31,21.93,31.67
2020,2,14,21.98,0,96.81,3.38,7.35,155.44,22.2,32.02
2020,2,15,21.37,0,96.81,4.45,8.65,97.75,22.44,31.65
2020,2,16,21.73,0,96.97,4.62,9.19,68.94,22.62,32.19
2020,2,17,21.69,0,97.06,4.65,9.08,73.94,22.66,32.47
2020,2,18,22.05,0,96.94,3.81,8.1,79.31,22.58,33.11
2020,2,19,23.04,0,96.74,3,5.09,172.56,22.94,33.32
2020,2,20,23.88,0,96.62,4.48,7.96,205.25,24.12,34.11
2020,2,21,23.59,0,96.85,5.92,7.02,274.31,24.23,33.45
2020,2,22,22.75,0,97.05,4.87,8.41,105.25,24.13,33.02
2020,2,23,22.66,0,96.89,4.96,8.69,154.62,23.85,32.97
2020,2,24,21.62,0,96.7,5.02,8.41,157.88,23.08,31.63
2020,2,25,21.6,0,96.78,5.1,8.28,39.12,22.56,30.46
2020,2,26,22.94,0,96.84,2.81,4.11,94.56,23.51,32.11
2020,2,27,24.32,0,96.79,3.08,5.43,139.44,24.87,33.4
2020,2,28,24.3,0,96.58,4.91,6.34,151.69,25.54,34.26
2020,2,29,24.61,0,96.47,6.84,8.24,191.06,24.71,33.36
2020,3,1,25.82,0.11,96.52,4.77,7.66,245.81,26.4,34.55
2020,3,2,24.8,0.01,96.55,3.73,8.14,271.56,26.26,34.12
2020,3,3,24.59,0,96.5,4.81,8.73,279,26,33.78
2020,3,4,23.8,0,96.48,5.69,8.3,278.75,25.23,32.61
2020,3,5,22.65,0,96.41,5.21,7.16,272.19,24.2,31.06
2020,3,6,22.07,0.06,96.38,8.02,9.55,260.56,23.35,29.92
2020,3,7,22.09,0,96.71,4.3,7.75,276.38,23.78,30.84
2020,3,8,23.05,0,96.78,4.82,9.04,81.62,24.73,32.73
2020,3,9,24.59,0,96.58,5.18,8.8,104.5,26.3,32.92
2020,3,10,25.92,0.01,96.42,7.91,9.67,241.31,27.56,33.37
2020,3,11,22.57,0,96.46,7.62,8.91,260.75,24.24,31.05
2020,3,12,22.15,0,96.67,6.91,8.62,264.38,23.96,31.13
2020,3,13,21.47,0,96.79,5.3,8.8,284.81,23.16,31.05
2020,3,14,21.51,0,96.77,5.48,9.31,183.38,23.25,31.78
2020,3,15,22.3,0,96.83,5.49,9.34,59.69,24.15,31.73
2020,3,16,24.01,0,96.83,4.79,8.47,130.31,25.12,32.67
2020,3,17,26.56,0,96.82,5.09,8.12,101,28.31,36.1
2020,3,18,27.65,1.22,96.74,4.52,7.06,194.75,29.31,36.47
2020,3,19,27.49,1.08,96.51,4.62,5.31,305.81,28.37,37.05
2020,3,20,26.46,0,96.51,4.78,8.41,259.62,27.88,35.15
2020,3,21,25.44,0,96.54,4.02,6.73,293.44,27.43,34.73
2020,3,22,27.65,0,96.61,3.21,6.76,312.81,30.19,36.08
2020,3,23,29.5,0,96.5,3.2,5.08,251.31,31.65,37.26
2020,3,24,30.35,0.14,96.34,2.18,3.65,174.75,32.48,38.4
2020,3,25,30.49,0.62,96.36,4.39,5.97,154.62,31.81,37.53
2020,3,26,27.65,2.81,96.54,4.06,4.6,145.06,28.66,33.09
2020,3,27,27.02,8.51,96.66,5.02,5.92,214.56,27.75,33.41
2020,3,28,26.7,0,96.69,3.99,6.17,167.44,28.77,34.6
2020,3,29,27.52,0,96.51,3.38,7.29,178.5,29.09,36.14
2020,3,30,28.09,0.02,96.51,5.03,7.38,177.88,29.48,38.05
2020,3,31,28.44,0.02,96.5,7.58,8.95,192.19,29.49,38.83
2020,4,1,28.68,0.01,96.5,6.02,8.79,290.12,30.38,38.61
2020,4,2,28.63,0,96.43,5.05,8.9,201.88,30.95,37.61
2020,4,3,29.73,0,96.47,5.98,8.56,110.62,31.92,38.61
2020,4,4,29.35,0,96.51,6.08,8.45,93.06,31.78,38.26
2020,4,5,30.42,0,96.57,5.66,8.84,166.56,31.95,38.86
2020,4,6,30.57,0,96.49,3.92,8.53,224.62,33.03,39.85
2020,4,7,30.34,0,96.34,5.72,8.83,288.56,32.58,39.69
2020,4,8,29.5,0,96.43,5.96,8.82,285.5,31.62,38.22
2020,4,9,30.41,0,96.46,4.77,8.05,257.19,33.15,39.13
2020,4,10,31.47,0,96.53,3.34,6.83,174.5,34.11,39.58
2020,4,11,32.95,0,96.64,3.58,7.62,159.81,34.98,41.36
2020,4,12,32.94,0,96.53,4.75,8.1,170.69,35.26,41.75
2020,4,13,33.12,0,96.36,4.83,7.61,259.38,35.36,42.06
2020,4,14,34.23,0,96.36,6.23,8.82,131.69,36.52,42.55
2020,4,15,33.73,0,96.46,5.22,8.45,153.31,35.57,40.53
2020,4,16,34.01,0,96.3,6.53,8.85,299.81,36.7,42.44
2020,4,17,33.55,0,96.28,7.45,8.65,296.88,35.26,40.27
2020,4,18,33.29,0.03,96.37,4.82,7.89,306.06,35.75,41.21
2020,4,19,33.09,0.01,96.34,6.85,8.06,287.38,35.33,40.64
2020,4,20,32.4,0,96.29,6.41,8.2,282.69,34.78,40.3
2020,4,21,32.42,0,96.3,5.13,8.42,309.19,35.19,40.05
2020,4,22,33.79,0,96.21,4.57,7.01,269.88,37.01,41.28
2020,4,23,33.73,0,96.18,6.6,8.84,280,36.11,41.14
2020,4,24,33.49,0,96.08,6.82,8.88,274.62,36.09,40.8
2020,4,25,31.85,0,96.15,7.27,8.43,276.31,34.48,39.24
2020,4,26,32.45,0.32,96.23,4.18,7.16,300.94,36.29,40.4
2020,4,27,33.31,0.18,96.38,3.94,6.02,312.25,36.63,40.73
2020,4,28,33.87,0,96.37,4.02,7.2,234.81,37.24,41.69
2020,4,29,34.19,0,96.26,3.77,6.67,225.56,37.83,42.45
2020,4,30,35.81,0.01,96.26,2.68,5.23,278.75,39.4,43.37
2020,5,1,35.97,0,96.22,6.55,10.02,311.56,39.19,43.5
2020,5,2,35.16,0,96.12,7.7,9.63,297.06,37.84,43.4
2020,5,3,34.42,0,96.15,7.99,9.9,286.75,37.26,42.68
2020,5,4,34.57,0,96.22,6.48,9.4,287,38.02,42.65
2020,5,5,34.59,0,96.19,4.68,7.29,290.19,38.21,42.48
2020,5,6,34.96,0,96.14,4.97,7.6,203.94,38.51,42.64
2020,5,7,34.79,0.12,96.16,4.79,8.47,297.44,38.45,42.77
2020,5,8,35.06,0,96.13,5.63,9.16,287.5,38.31,43.51
2020,5,9,35.28,0,96.18,5.39,8.52,268.81,39.19,43.58
2020,5,10,35.25,0.24,96.2,5.09,7.99,264.81,39.07,43.22
2020,5,11,34.92,1.67,96.29,4.97,6.74,233.12,38.55,42.2
2020,5,12,35.46,0.25,96.16,4.23,6.91,269.88,39.75,42.34
2020,5,13,35.87,0.19,96.06,3.89,6.3,242.19,40.48,42.74
2020,5,14,36.4,0.07,96.06,4.84,7.72,283.88,40.58,43.35
2020,5,15,36.16,0.02,95.96,4.91,7.79,308.19,40.05,43.43
2020,5,16,36.63,0.01,95.88,7.3,8.83,308.56,39.67,43.29
2020,5,17,36.05,0.01,95.86,7.39,10.35,301.56,39.84,42.98
2020,5,18,35.83,0,95.75,8.62,10.64,322.62,38.37,43.31
2020,5,19,35.58,0,95.69,6.6,9.62,308.12,38.62,42.96
2020,5,20,35.82,0,95.67,8.2,10.13,328.81,38.6,43.86
2020,5,21,34.9,0,95.82,7.54,9.66,308.12,37.8,43.51
2020,5,22,35.21,0,95.95,10.95,12.76,286.94,37.69,43.07
2020,5,23,35.76,0,96.03,8.73,11.02,281.88,38.78,43.99
2020,5,24,35.86,0,96.08,7.2,9.73,290.62,38.83,44.23
2020,5,25,35.89,0,96.07,6.37,9.05,285.12,39.04,44.25
2020,5,26,35.48,0,96.03,7.8,9.28,272.62,38.27,43.76
2020,5,27,35.16,0,95.89,9.04,10.2,267.81,37.82,43.58
2020,5,28,34.35,0,95.8,9.07,10.57,264.06,37.26,42.59
2020,5,29,33.6,0,95.9,7.55,9.38,270.19,36.66,40.48
2020,5,30,33.34,0,96.02,7.41,9.18,269.31,36.39,39.36
2020,5,31,33.55,0,96.09,5.27,7.19,275,36.76,39.55
2020,6,1,34.04,1.39,96.16,4.11,7.2,277.19,37.73,39.03
2020,6,2,32.12,2.46,96.1,5.96,8.05,224.19,35.41,36.28
2020,6,3,28.4,12.69,96,7.74,9.48,132.06,30.56,32.63
2020,6,4,25.82,40.08,95.68,10.87,13.11,138.88,26.05,30.34
2020,6,5,27.58,3.64,95.96,4.86,7.3,257.06,29.31,32.76
2020,6,6,27.76,1.28,95.95,6.37,7.31,259.81,28.98,33.08
2020,6,7,28.42,5.45,95.95,5.09,8.21,274.44,29.93,33.78
2020,6,8,28.55,2.89,95.96,5.45,8.44,276.88,30.16,34.57
2020,6,9,29.26,1.66,95.98,5.12,7.62,282.06,31.24,35.45
2020,6,10,28.6,2.66,95.89,5.62,8.32,300.62,29.96,34.33
2020,6,11,30.83,2,95.61,5.52,7.81,324.94,32.71,37.88
2020,6,12,29.89,2.85,95.47,7.59,8.91,301.19,31.28,35.58
2020,6,13,29.39,7.11,95.49,5.73,7.22,282.06,30.94,34.84
2020,6,14,28.88,12.37,95.66,4.09,5.63,305.31,30.54,33.67
2020,6,15,30.26,3.8,95.53,4.78,6.02,254.69,32.3,36
2020,6,16,30.23,3.68,95.46,6,8.75,262.69,31.85,35.99
2020,6,17,29.01,6.13,95.5,6.18,7.44,266.38,30.09,33.52
2020,6,18,29.89,0.98,95.65,6.67,9.05,262.12,31.69,36.14
2020,6,19,28.81,2.12,95.83,6.99,9.49,259.19,29.78,34.07
2020,6,20,28.55,0.83,95.94,6.39,8.55,264.25,29.39,33.35
2020,6,21,29.5,0.07,95.78,6.61,8.35,265.06,30.93,35.64
2020,6,22,29.55,3.57,95.65,7.66,9.06,276.25,31.24,35.2
2020,6,23,28.19,11.05,95.83,5.55,6.47,279.69,29.3,32.33
2020,6,24,26.83,9.51,95.91,3.5,4.39,259.19,27.6,29.62
2020,6,25,27.59,1.84,95.79,7.66,9.26,276,27.93,30.35
2020,6,26,28.16,22.9,95.83,4.54,5.29,264.12,28.61,31.88
2020,6,27,28.22,10.21,95.85,4.45,5.73,249.44,29.01,32.29
2020,6,28,28.1,4.91,95.83,5.41,6.25,262.75,28.58,31.83
2020,6,29,28.57,1.96,95.8,4.56,5.35,274.94,29.27,32.79
2020,6,30,28.9,2.14,95.73,2.81,5.88,254.62,29.91,33.03
2020,7,1,29.03,0.98,95.7,5.37,7.7,274.31,30.19,33.69
2020,7,2,28.22,8.78,95.61,6.86,8.07,286.5,28.94,33.47
2020,7,3,27.52,20.34,95.51,6.8,8.27,275.88,27.78,31.25
2020,7,4,28.23,0.84,95.37,4.12,5.88,222.06,28.87,32.73
2020,7,5,27.07,18.75,95.4,4.41,5.53,205.75,27.5,30.2
2020,7,6,26.83,9.76,95.31,7.21,8.68,185.56,27.36,30.75
2020,7,7,27.43,4.93,95.47,5.12,6.38,173.75,28.12,32
2020,7,8,28.12,5.53,95.76,4.33,6.2,229.5,29.3,33.16
2020,7,9,28.15,1.77,95.76,6.55,7.7,252.62,29.04,33.15
2020,7,10,27.08,3.48,95.77,6.77,8.16,255.56,27.44,30.51
2020,7,11,27.34,1.89,95.74,7.01,8.34,245.94,27.86,31.34
2020,7,12,27.37,1.19,95.77,5.5,6.93,248.25,28.28,31.21
2020,7,13,27.38,0.25,95.75,6.88,8.45,255.94,28.25,31.54
2020,7,14,26.87,3.13,95.74,4.24,5.41,289.62,27.38,29.46
2020,7,15,27.66,28.55,95.57,4.85,5.78,219.19,27.82,31.18
2020,7,16,28.08,13.54,95.35,4.27,4.95,222.38,29.11,32.72
2020,7,17,27.64,1.41,95.45,3.86,5.02,197.31,28.8,33
2020,7,18,28.44,2.33,95.69,4.12,6.62,206.06,29.67,33.37
2020,7,19,27.99,4.39,95.83,6.05,7.14,265.88,28.67,32.06
2020,7,20,27.77,0.93,95.7,5.74,6.7,255.31,28.46,32.19
2020,7,21,27.74,2.65,95.87,6.12,7.2,236.94,28.58,32.15
2020,7,22,27.8,0.71,95.98,4.76,6.15,253.75,28.68,32.35
2020,7,23,28.05,11.52,95.87,5.11,6.13,246.31,28.84,32.16
2020,7,24,27.69,11.22,95.94,2.81,5.62,171.25,28.42,31.65
2020,7,25,27.08,3.8,96.05,4.66,5.21,176.75,27.86,31.15
2020,7,26,27.54,5.69,96.12,2.28,4.33,217.69,28.48,31.89
2020,7,27,27.85,2.41,96.07,3.78,6.11,270.56,28.73,32.37
2020,7,28,27.33,0.71,95.92,4.38,5.54,275.69,27.76,30.6
2020,7,29,27.07,11.44,95.79,4.2,5.16,278.69,27.39,30.63
2020,7,30,27.58,10.44,95.85,2.45,3.8,252.56,27.94,30.8
2020,7,31,28.27,0.98,95.79,4.27,5.22,226.69,28.91,32.7
2020,8,1,28.08,0.47,95.78,3.35,4.62,258.56,28.99,32.38
2020,8,2,27.24,1.67,95.7,5,6.24,283.69,27.46,29.97
2020,8,3,27.62,2.55,95.43,4.2,5.42,279.06,28.29,31.87
2020,8,4,27.56,15.77,95.15,3.63,5.94,180.94,28.11,31.54
2020,8,5,27.4,8.67,94.91,2.91,4.1,84,27.65,31.52
2020,8,6,27.72,8.14,94.98,5.79,8.46,144.12,28.11,31.95
2020,8,7,27.23,12.34,95.47,7.04,9.57,208.94,27.66,31.48
2020,8,8,26.9,2.23,95.7,7.34,9.22,252.06,27.21,31.33
2020,8,9,27.01,3.73,95.59,7.59,9.47,267.5,27.38,31.59
2020,8,10,26.02,1.86,95.6,6.95,8.8,258.88,26.19,28.62
2020,8,11,25.98,1.16,95.68,8.08,10.12,255.56,25.96,28.31
2020,8,12,26.33,12.05,95.74,8.57,10.76,256.62,26.46,29.81
2020,8,13,25.62,28.77,95.54,8.42,10.75,257.62,25.51,28.25
2020,8,14,26.76,10.81,95.38,6.19,8.18,264.69,27.11,30.76
2020,8,15,26.36,5.64,95.45,6.55,8.38,251.19,26.85,30.32
2020,8,16,25.77,7.06,95.5,7.21,8.91,247.81,25.87,28.55
2020,8,17,25.7,17.33,95.53,6.66,8.27,245.31,25.81,28.87
2020,8,18,25.88,3.48,95.66,7.58,9.22,248.25,26.08,29.58
2020,8,19,26.18,6.77,95.63,7.08,8.7,259.62,26.33,30.06
2020,8,20,25.91,14.56,95.55,5.79,7.23,281.62,25.83,28.63
2020,8,21,26.3,32.67,95.61,6.22,8.84,273.81,26.3,29.14
2020,8,22,25.23,127.45,95.64,7.41,9.92,256.06,25.01,27.12
2020,8,23,25.16,35.99,95.64,7.45,10.01,236.5,24.98,27.46
2020,8,24,25.48,4.14,95.79,9.66,12.23,228.06,25.54,29.48
2020,8,25,25.78,2.51,96.09,8.26,10.37,244.56,26.02,30.1
2020,8,26,26,0.48,96.2,5.48,7.34,268.5,26.4,30.21
2020,8,27,24.76,3.7,96.08,5.38,6.92,270.69,24.78,27.68
2020,8,28,24.51,6.54,95.89,5.47,6.88,272.31,24.46,26.94
2020,8,29,24.37,41.76,95.8,5.63,7.08,265.94,24.21,26.47
2020,8,30,25.15,32.55,95.81,8.16,10.18,227.62,25.31,28.88
2020,8,31,25.2,3.32,96.05,8.12,9.96,225,25.42,29.47
2020,9,1,25.13,0.17,96.24,4.99,5.98,267,25.44,29.62
2020,9,2,26.25,0.91,96.25,2.91,4.74,253.19,26.85,31.1
2020,9,3,25.75,2.75,96.23,4.2,4.96,262.19,25.85,29.65
2020,9,4,26.33,0.24,96.21,3.73,4.33,237,26.6,31.06
2020,9,5,26.83,0.06,96.12,3.89,4.48,222.5,27.01,31.34
2020,9,6,26.99,4.9,96.02,2.96,3.83,272.5,27.08,31.13
2020,9,7,26.51,4.86,96.08,4.51,5.84,277.75,26.71,30.65
2020,9,8,26.61,0.02,96.1,5.08,6.16,288.88,26.87,30.85
2020,9,9,25.94,2.72,96.09,3.16,4.48,325.12,25.69,28.68
2020,9,10,26.33,23.74,95.87,2.27,3.1,258.88,26.13,30.36
2020,9,11,26.88,11.91,95.83,2.35,3.45,207.38,26.85,30.9
2020,9,12,27.26,16.59,96.01,2.05,3.06,170.19,27.12,30.65
2020,9,13,27.09,5.25,96.03,1.62,3.54,198.62,27.3,30.4
2020,9,14,27.31,24.95,95.93,3.66,5.32,152.12,27.26,30.9
2020,9,15,27.19,2.71,95.96,2.56,4.26,234.75,27.35,30.92
2020,9,16,26.77,7.81,95.98,4.48,5.91,309,26.74,30.35
2020,9,17,27.19,5.64,96,3.88,6.75,322.44,27.3,31.36
2020,9,18,26.15,5.07,95.96,5.1,6.52,310.62,26.02,28.9
2020,9,19,26.25,13.17,95.81,4.38,6.06,234.5,26.08,29.74
2020,9,20,26.24,4.02,95.62,4.36,7.01,268,26.07,29.94
2020,9,21,27.18,7.25,95.48,4.53,5.58,136.94,27.08,31.05
2020,9,22,26.59,16.21,95.52,3.02,4.77,18.12,26.57,30.28
2020,9,23,25.67,39.46,95.64,2.94,5.48,195.69,25.65,28.48
2020,9,24,25.49,0.81,95.99,4.81,6.13,296.94,25.4,29.31
2020,9,25,26.51,0.03,96.06,4.77,6.35,304.12,26.73,30.59
2020,9,26,25.37,1.11,96.03,5.03,6.25,279.06,25.52,29.3
2020,9,27,24.29,0.36,96.27,4.59,6.59,302.94,24.45,28.75
2020,9,28,23.55,0,96.35,3.94,6.66,299.88,23.58,28.87
2020,9,29,24.78,0,96.25,4.73,6.08,313.19,24.94,29.76
2020,9,30,25.64,3.56,96.16,4.38,6.41,318,25.58,29.94
2020,10,1,25.6,0.28,96.17,5.13,7.3,316.69,25.54,30.55
2020,10,2,25.77,0.06,96.19,5.16,7.53,320.56,25.71,31.45
2020,10,3,25.53,0,96.23,4.74,7.36,332.31,25.35,31.35
2020,10,4,25.06,0,96.29,5,7.59,325.31,24.92,30.83
2020,10,5,25.23,0,96.26,4.26,7.6,321.44,25.1,31.48
2020,10,6,25.07,0,96.26,3.58,7.02,197.5,23.84,31.27
2020,10,7,23.65,0,96.39,4.03,7.25,141.31,22.75,29.08
2020,10,8,24.54,0,96.37,3.47,5.77,108.81,24,30.26
2020,10,9,25.32,0,96.36,2.68,3.45,61.62,24.59,30.62
2020,10,10,25.5,0,96.25,2.53,4.9,79.69,24.51,30.08
2020,10,11,25.28,0.05,96.08,4.53,7.44,112.25,24.58,31.01
2020,10,12,25.56,0.03,95.93,2.99,5.2,100.12,24.74,31.3
2020,10,13,25.33,0.65,95.93,3.17,5.1,53.12,24.85,29.92
2020,10,14,25.71,2.6,95.97,2.96,5.33,48.5,25.49,29.12
2020,10,15,26.04,0.14,95.95,6.05,7.54,71.56,25.88,29.83
2020,10,16,26.25,0.03,95.96,6.38,7.79,91.44,26.33,30.47
2020,10,17,26.18,1.05,96.09,4,5.48,101.25,26.21,29.79
2020,10,18,26.38,6.29,96.21,3.96,4.66,139.06,26.15,29.99
2020,10,19,26.07,2.13,96.2,2.28,5.03,267.12,26.17,29.83
2020,10,20,26.59,0.61,96.18,1.99,3.66,117.62,26.26,30.41
2020,10,21,26.63,0.09,96.26,2.21,2.86,103.31,26.23,30.58
2020,10,22,26.34,2.9,96.16,1.91,3.31,180.38,26.06,30.78
2020,10,23,25.33,0.48,96.19,2.72,4.45,204.38,25.16,30.09
2020,10,24,24.33,0,96.32,2.96,4.1,298.94,23.96,30.01
2020,10,25,23.86,0,96.55,2.52,4.41,260.5,23.07,30.15
2020,10,26,22.8,0,96.67,2.87,5.24,327.12,22.29,29.89
2020,10,27,22.84,0,96.62,3.13,5.51,217.81,21.57,29.62
2020,10,28,22.69,0,96.68,2.72,4.66,299.69,21.11,29.1
2020,10,29,23.29,0,96.72,1.69,2.15,164.5,20.95,28.83
2020,10,30,23.06,0,96.71,2.36,3.91,128.12,21.45,29.08
2020,10,31,21.99,0,96.72,4.15,6.97,38.94,20.65,28.77
2020,11,1,21.62,0,96.78,2.67,4.77,138.44,20.41,28.65
2020,11,2,21.65,0,96.87,2.97,5.93,159.69,21.12,29.44
2020,11,3,21.9,0,96.87,2.98,6.06,198.5,20.98,29.08
2020,11,4,21.92,0,96.78,2.48,3.89,243.25,20.65,28.56
2020,11,5,21.41,0,96.85,2.7,3.63,119.81,20.05,28.21
2020,11,6,20.44,0,97.06,3.3,4.62,85.31,18.96,27.56
2020,11,7,18.94,0,97.14,3.78,5.71,93.19,18.1,27.44
2020,11,8,18.6,0,97.17,3.91,4.84,95.06,17.6,26.96
2020,11,9,18.55,0,97.02,2.77,4.7,102.19,17.35,26.67
2020,11,10,18.63,0,96.83,2.98,4.98,85.75,17.26,26.76
2020,11,11,17.19,0,96.92,3.33,6.92,79.19,16.56,25.37
2020,11,12,18.81,0.02,97.01,4.42,7.43,73.25,18.52,26.46
